incident_url,paragraph_num,description
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/12/security-incident-december-6-2/,1,"The first individual was described as male with a dark complexion, 19 years old, and was approximately 173 cm (5’8”). They were wearing a blue winter coat and black sweatpants. The second individual was described as a male with dark complexion, 24 years old, and was approximately 183 cm (6’0”). They were wearing a dark green winter coat and red sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/12/security-incident-december-6/,1,"The individual was described as male with a light complexion, 30 to 40 years old, and was approximately 175 cm (5’9”). They were wearing a grey toque, black winter coat, blue jeans, and red sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-25/,1,"The individual was described as male with a light complexion, approximately 18 to 25 years old. They were wearing a black toque, blue winter jacket, black shorts, and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-24/,1,"The individual was described as male, with a light complexion, 41 years old and approximately 170 cm (5’7”). They were wearing a black winter coat over a black hooded sweatshirt."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-18-3/,1,"The individual was described as male, with a medium complexion, is approximately 30 to 35 years old and approximately 178 cm (5’10”). They had short black hair. They were wearing a turquoise long sleeved shirt, black sweatpants and black shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-18-2/,1,"The individual was described as male, with a medium complexion and approximately 60 to 65 years old. They were wearing a blue scarf, black cargo pants and dark blue sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-18/,1,"The individual was described as male, with a dark complexion, is approximately 20 to 30 years old and approximately 178 cm (5’10”). They were wearing a black and white toque, red and white scarf, black jacket, dark blue jeans and black shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-17/,1,"The individual was described as male, with a dark complexion and approximately 20 to 30 years old. They had short black hair. They were wearing a black zip-up sweater and grey jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-14/,1,"The first individual was described as male, with a dark complexion, is 28 years old and approximately 183 cm (6’). They were wearing a black hoodie and dark blue sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-14/,2,"The second individual was described as male, with a dark complexion, approximately 20 to 25 years old and approximately 165 cm (5’5”). They were wearing a black jacket and black cargo pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-14/,3,"The third individual was described as male, with a dark complexion, approximately 20 to 25 years old and approximately 170 cm (5’7”). They had black hair. They were wearing a black jacket and black cargo pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-10-4/,1,"The individual was described as male, with a light complexion, is 55 years old and approximately 173 cm (5’8”). They had short straight black hair and a salt pepper goatee. They were wearing a green jacket, grey t-shirt and black sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-10-3/,1,"The individual was described as male, with a light complexion, is 29 years old and approximately 178 cm (5’10”). They were wearing a black blazer, yellow hoodie and black jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-10-2/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-10/,1,"The first individual was described as male, with a medium complexion, approximately 30 to 35 years old and approximately 173 cm (5’8”). They had medium-length straight black hair and a black goatee. They were wearing a black jacket and brown capris."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-10/,2,"The second individual was described as male, with a light complexion, is 55 years old and approximately 173 cm (5’8”). They had short straight black hair and a salt pepper goatee. They were wearing a black toque, black jacket and a maroon hoodie."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-2/,1,"The individual was described as male, with a dark complexion, is approximately 60 to 70 years old and approximately 165 cm (5’5”). They had short white hair. They were wearing a black jacket, grey sweatpants and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2021/11/security-incident-november-1-3/,1,"The first individual was described as male, with a dark complexion, is approximately 18 to 25 years old and approximately 170 cm (5’10”). They were wearing a black bandana, camouflage jacket, white hoodie and white sweatpants."
